360.000334000000	2.28236100000000e-07
360.005492000000	2.24386700000000e-07
360.010650000000	2.20785500000000e-07
360.015809000000	2.17929500000000e-07
360.020967000000	2.15073400000000e-07
360.026125000000	2.13086600000000e-07
360.031284000000	2.11224000000000e-07
360.036442000000	2.09858000000000e-07
360.041601000000	2.09733800000000e-07
360.046759000000	2.11099800000000e-07
360.051917000000	2.12589900000000e-07
360.057076000000	2.14700900000000e-07
360.062234000000	2.17432800000000e-07
360.067392000000	2.20413000000000e-07
360.072551000000	2.24138300000000e-07
360.077709000000	2.27366900000000e-07
360.082868000000	2.31340500000000e-07
360.088026000000	2.35686700000000e-07
360.093184000000	2.40281200000000e-07
360.098343000000	2.44130700000000e-07
360.103501000000	2.48601000000000e-07
360.108659000000	2.52202200000000e-07
360.113818000000	2.55306600000000e-07
360.118976000000	2.58286800000000e-07
360.124135000000	2.61391200000000e-07
360.129293000000	2.64123100000000e-07
360.134451000000	2.67103300000000e-07
360.139610000000	2.70083500000000e-07
360.144768000000	2.73188000000000e-07
360.149926000000	2.76913200000000e-07
360.155085000000	2.80886900000000e-07
360.160243000000	2.85108900000000e-07
360.165401000000	2.87964900000000e-07
360.170560000000	2.90821000000000e-07
360.175718000000	2.93801200000000e-07
360.180877000000	2.96533100000000e-07
360.186035000000	2.98395800000000e-07
360.191193000000	3.00010000000000e-07
360.196352000000	3.01748500000000e-07
360.201510000000	3.02617700000000e-07
360.206668000000	3.02617700000000e-07
360.211827000000	3.02493600000000e-07
360.216985000000	3.02493600000000e-07
360.222144000000	3.02493600000000e-07
360.227302000000	3.03735300000000e-07
360.232460000000	3.04728700000000e-07
360.237619000000	3.07212300000000e-07
360.242777000000	3.10068300000000e-07
360.247935000000	3.12800200000000e-07
360.253094000000	3.16277100000000e-07
360.258252000000	3.20002400000000e-07
360.263411000000	3.22734300000000e-07
360.268569000000	3.25466200000000e-07
360.273727000000	3.27453000000000e-07
360.278886000000	3.29812400000000e-07
360.284044000000	3.31426700000000e-07
360.289202000000	3.32295900000000e-07
360.294361000000	3.33910200000000e-07
360.299519000000	3.36021200000000e-07
360.304678000000	3.36890400000000e-07
360.309836000000	3.38008000000000e-07
360.314994000000	3.38628900000000e-07
360.320153000000	3.40243200000000e-07
360.325311000000	3.40988200000000e-07
360.330469000000	3.42478400000000e-07
360.335628000000	3.43223400000000e-07
360.340786000000	3.43223400000000e-07
360.345945000000	3.43595900000000e-07
360.351103000000	3.43844300000000e-07
360.356261000000	3.43347600000000e-07
360.361420000000	3.43099200000000e-07
360.366578000000	3.43223400000000e-07
360.371736000000	3.43471800000000e-07
360.376895000000	3.44837700000000e-07
360.382053000000	3.45334400000000e-07
360.387212000000	3.47445400000000e-07
360.392370000000	3.49680600000000e-07
360.397528000000	3.51915800000000e-07
360.402687000000	3.53778400000000e-07
360.407845000000	3.55268500000000e-07
360.413003000000	3.57379500000000e-07
360.418162000000	3.57627900000000e-07
360.423320000000	3.58497100000000e-07
360.428479000000	3.58621300000000e-07
360.433637000000	3.58248800000000e-07
360.438795000000	3.58000400000000e-07
360.443954000000	3.56261900000000e-07
360.449112000000	3.55641000000000e-07
360.454270000000	3.54026800000000e-07
360.459429000000	3.52660800000000e-07
360.464587000000	3.50425600000000e-07
360.469745000000	3.49059700000000e-07
360.474904000000	3.46824500000000e-07
360.480062000000	3.44713500000000e-07
360.485221000000	3.42850900000000e-07
360.490379000000	3.41733300000000e-07
360.495537000000	3.40367400000000e-07
360.500696000000	3.40119000000000e-07
360.505854000000	3.41112400000000e-07
360.511012000000	3.42478400000000e-07
360.516171000000	3.44092600000000e-07
360.521329000000	3.46948700000000e-07
360.526488000000	3.49928900000000e-07
360.531646000000	3.53281700000000e-07
360.536804000000	3.55020200000000e-07
360.541963000000	3.57627900000000e-07
360.547121000000	3.58372900000000e-07
360.552279000000	3.58993800000000e-07
360.557438000000	3.58621300000000e-07
360.562596000000	3.57876200000000e-07
360.567755000000	3.55889400000000e-07
360.572913000000	3.54647600000000e-07
360.578071000000	3.53902600000000e-07
360.583230000000	3.52536600000000e-07
360.588388000000	3.52039900000000e-07
360.593546000000	3.52412500000000e-07
360.598705000000	3.53654200000000e-07
360.603863000000	3.56261900000000e-07
360.609022000000	3.58993800000000e-07
360.614180000000	3.61974000000000e-07
360.619338000000	3.66071900000000e-07
360.624497000000	3.69921300000000e-07
360.629655000000	3.73770800000000e-07
360.634813000000	3.76751000000000e-07
360.639972000000	3.80228000000000e-07
360.645130000000	3.84077400000000e-07
360.650289000000	3.87430200000000e-07
360.655447000000	3.91652200000000e-07
360.660605000000	3.94632400000000e-07
360.665764000000	3.98109400000000e-07
360.670922000000	4.00220400000000e-07
360.676080000000	4.01958800000000e-07
360.681239000000	4.02828100000000e-07
360.686397000000	4.02703900000000e-07
360.691556000000	4.02083000000000e-07
360.696714000000	4.00592900000000e-07
360.701872000000	3.97861000000000e-07
360.707031000000	3.94011500000000e-07
360.712189000000	3.89417000000000e-07
360.717347000000	3.84077400000000e-07
360.722506000000	3.78489500000000e-07
360.727664000000	3.71038900000000e-07
360.732822000000	3.64209200000000e-07
360.737981000000	3.56386100000000e-07
360.743139000000	3.48314600000000e-07
360.748298000000	3.39373900000000e-07
360.753456000000	3.30930000000000e-07
360.758614000000	3.21865100000000e-07
360.763773000000	3.11682600000000e-07
360.768931000000	3.00258400000000e-07
360.774089000000	2.88461600000000e-07
360.779248000000	2.75795700000000e-07
360.784406000000	2.64247300000000e-07
360.789565000000	2.52202200000000e-07
360.794723000000	2.41150500000000e-07
360.799881000000	2.31216400000000e-07
360.805040000000	2.22399800000000e-07
360.810198000000	2.13583300000000e-07
360.815356000000	2.07498700000000e-07
360.820515000000	2.01662400000000e-07
360.825673000000	1.96447000000000e-07
360.830832000000	1.93218400000000e-07
360.835990000000	1.89989800000000e-07
360.841148000000	1.87009600000000e-07
360.846307000000	1.84029300000000e-07
360.851465000000	1.80428200000000e-07
360.856623000000	1.77572200000000e-07
360.861782000000	1.74219400000000e-07
360.866940000000	1.71363400000000e-07
360.872099000000	1.68010600000000e-07
360.877257000000	1.65278700000000e-07
360.882415000000	1.62795200000000e-07
360.887574000000	1.59815000000000e-07
360.892732000000	1.58324800000000e-07
360.897890000000	1.55965500000000e-07
360.903049000000	1.54227000000000e-07
360.908207000000	1.53233600000000e-07
360.913366000000	1.52985300000000e-07
360.918524000000	1.53233600000000e-07
360.923682000000	1.54599500000000e-07
360.928841000000	1.55841300000000e-07
360.933999000000	1.58200700000000e-07
360.939157000000	1.59815000000000e-07
360.944316000000	1.62050100000000e-07
360.949474000000	1.64409500000000e-07
360.954633000000	1.66396300000000e-07
360.959791000000	1.68383100000000e-07
360.964949000000	1.71487500000000e-07
360.970108000000	1.74095200000000e-07
360.975266000000	1.77448000000000e-07
360.980424000000	1.80552400000000e-07
360.985583000000	1.84526000000000e-07
360.990741000000	1.88872200000000e-07
360.995900000000	1.93590900000000e-07
361.001058000000	1.98185400000000e-07
361.006216000000	2.03276700000000e-07
361.011375000000	2.08864600000000e-07
361.016533000000	2.14949300000000e-07
361.021691000000	2.19792100000000e-07
361.026850000000	2.25876800000000e-07
361.032008000000	2.30098800000000e-07
361.037166000000	2.34072400000000e-07
361.042325000000	2.36555900000000e-07
361.047483000000	2.38170200000000e-07
361.052642000000	2.39536200000000e-07
361.057800000000	2.39908700000000e-07
361.062958000000	2.39536200000000e-07
361.068117000000	2.38542800000000e-07
361.073275000000	2.36680100000000e-07
361.078433000000	2.34444900000000e-07
361.083592000000	2.32458100000000e-07
361.088750000000	2.30347100000000e-07
361.093909000000	2.28981200000000e-07
361.099067000000	2.26870200000000e-07
361.104225000000	2.26870200000000e-07
361.109384000000	2.26746000000000e-07
361.114542000000	2.27739400000000e-07
361.119700000000	2.30098800000000e-07
361.124859000000	2.32830600000000e-07
361.130017000000	2.36431800000000e-07
361.135176000000	2.40032900000000e-07
361.140334000000	2.44627400000000e-07
361.145492000000	2.49097700000000e-07
361.150651000000	2.52698900000000e-07
361.155809000000	2.56672500000000e-07
361.160967000000	2.60894500000000e-07
361.166126000000	2.64619800000000e-07
361.171284000000	2.67848400000000e-07
361.176443000000	2.72567100000000e-07
361.181601000000	2.76540700000000e-07
361.186759000000	2.80017700000000e-07
361.191918000000	2.84860500000000e-07
361.197076000000	2.89827600000000e-07
361.202234000000	2.94794600000000e-07
361.207393000000	3.01251800000000e-07
361.212551000000	3.09571600000000e-07
361.217710000000	3.19505700000000e-07
361.222868000000	3.29936500000000e-07
361.228026000000	3.41981600000000e-07
361.233185000000	3.54399300000000e-07
361.238343000000	3.67810300000000e-07
361.243501000000	3.81966400000000e-07
361.248660000000	3.96619200000000e-07
361.253818000000	4.12265500000000e-07
361.258977000000	4.28284200000000e-07
361.264135000000	4.45917200000000e-07
361.269293000000	4.63922800000000e-07
361.274452000000	4.83046000000000e-07
361.279610000000	5.02417500000000e-07
361.284768000000	5.22037300000000e-07
361.289927000000	5.42774800000000e-07
361.295085000000	5.63015500000000e-07
361.300244000000	5.84373900000000e-07
361.305402000000	6.06601400000000e-07
361.310560000000	6.28953200000000e-07
361.315719000000	6.52919200000000e-07
361.320877000000	6.77009400000000e-07
361.326035000000	7.02465600000000e-07
361.331194000000	7.27921700000000e-07
361.336352000000	7.54743800000000e-07
361.341510000000	7.81565900000000e-07
361.346669000000	8.08884700000000e-07
361.351827000000	8.36079300000000e-07
361.356986000000	8.65509100000000e-07
361.362144000000	8.93945500000000e-07
361.367302000000	9.23251100000000e-07
361.372461000000	9.53922700000000e-07
361.377619000000	9.85339300000000e-07
361.382777000000	1.01712800000000e-06
361.387936000000	1.04866900000000e-06
361.393094000000	1.08070700000000e-06
361.398253000000	1.11286800000000e-06
361.403411000000	1.14515400000000e-06
361.408569000000	1.17632200000000e-06
361.413728000000	1.20811200000000e-06
361.418886000000	1.24027300000000e-06
361.424044000000	1.27280800000000e-06
361.429203000000	1.30596300000000e-06
361.434361000000	1.33949000000000e-06
361.439520000000	1.37314200000000e-06
361.444678000000	1.40679400000000e-06
361.449836000000	1.44131500000000e-06
361.454995000000	1.47633300000000e-06
361.460153000000	1.51159900000000e-06
361.465311000000	1.54711300000000e-06
361.470470000000	1.58349700000000e-06
361.475628000000	1.62037700000000e-06
361.480787000000	1.65763000000000e-06
361.485945000000	1.69463500000000e-06
361.491103000000	1.73139100000000e-06
361.496262000000	1.76827100000000e-06
361.501420000000	1.80465500000000e-06
361.506578000000	1.84103800000000e-06
361.511737000000	1.87754600000000e-06
361.516895000000	1.91405400000000e-06
361.522054000000	1.95081000000000e-06
361.527212000000	1.98806300000000e-06
361.532370000000	2.02631000000000e-06
361.537529000000	2.06530100000000e-06
361.542687000000	2.10503700000000e-06
361.547845000000	2.14527100000000e-06
361.553004000000	2.18562800000000e-06
361.558162000000	2.22635800000000e-06
361.563321000000	2.26510100000000e-06
361.568479000000	2.30446500000000e-06
361.573637000000	2.34320800000000e-06
361.578796000000	2.38120600000000e-06
361.583954000000	2.41883100000000e-06
361.589112000000	2.45558700000000e-06
361.594271000000	2.49321300000000e-06
361.599429000000	2.52972000000000e-06
361.604587000000	2.56622800000000e-06
361.609746000000	2.60199100000000e-06
361.614904000000	2.63713300000000e-06
361.620063000000	2.67314400000000e-06
361.625221000000	2.70828600000000e-06
361.630379000000	2.74442100000000e-06
361.635538000000	2.78130200000000e-06
361.640696000000	2.81743700000000e-06
361.645854000000	2.85481400000000e-06
361.651013000000	2.89144600000000e-06
361.656171000000	2.92783000000000e-06
361.661330000000	2.96421300000000e-06
361.666488000000	3.00010000000000e-06
361.671646000000	3.03487000000000e-06
361.676805000000	3.06988800000000e-06
361.681963000000	3.10416000000000e-06
361.687121000000	3.13719100000000e-06
361.692280000000	3.17171200000000e-06
361.697438000000	3.20586100000000e-06
361.702597000000	3.23926400000000e-06
361.707755000000	3.27192200000000e-06
361.712913000000	3.30458100000000e-06
361.718072000000	3.33599700000000e-06
361.723230000000	3.36679300000000e-06
361.728388000000	3.39734100000000e-06
361.733547000000	3.42639800000000e-06
361.738705000000	3.45495800000000e-06
361.743864000000	3.48202900000000e-06
361.749022000000	3.50885100000000e-06
361.754180000000	3.53418300000000e-06
361.759339000000	3.56013600000000e-06
361.764497000000	3.58410200000000e-06
361.769655000000	3.60918500000000e-06
361.774814000000	3.63414500000000e-06
361.779972000000	3.65860800000000e-06
361.785131000000	3.68195300000000e-06
361.790289000000	3.70517400000000e-06
361.795447000000	3.72752500000000e-06
361.800606000000	3.74764200000000e-06
361.805764000000	3.76552300000000e-06
361.810922000000	3.78067300000000e-06
361.816081000000	3.79247000000000e-06
361.821239000000	3.80141000000000e-06
361.826398000000	3.80675000000000e-06
361.831556000000	3.80799200000000e-06
361.836714000000	3.80625300000000e-06
361.841873000000	3.80128600000000e-06
361.847031000000	3.79160000000000e-06
361.852189000000	3.77744400000000e-06
